"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","FMTM","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT06","WT08"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-11-17","2.2",," 0934","0.0",,,,"10.6","3.9",,"  310","  310","6.7","9.8",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-11-18","1.4",," 1337","0.0",,,,"10.6","1.1",,"  180","  190","4.5","6.3",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-11-19","1.4",," 1535","0.0",,,,"11.7","5.0",,"  140","  140","4.5","5.8",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-11-20","3.0",," 1306","0.0",,,,"12.2","6.1",,"  320","  300","9.4","15.7",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-11-21","3.3",," 2004","0.0",,,,"12.8","0.6",,"  340","  300","9.8","13.9",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-11-22","5.0",," 2235","0.0",,,,"6.7","-1.0",,"  340",,"8.9","14.3",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-11-23","2.7",," 0224","0.0",,,,"2.8","-2.7",,"  140","   40","4.5","7.2",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-11-24","3.0",," 1918","45.5",,,,"12.8","2.2",,"   30","   30","13.0","17.9",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-11-25","1.9",," 0142","0.0",,,,"17.2","6.1",,"  280","  300","5.8","8.9",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-11-26","3.8",," 2030","10.4",,,,"12.2","6.7",,"  280","  280","8.1","13.4",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-11-27","5.3",," 1051","0.0",,,,"7.2","3.3",,"  330","  300","10.3","16.5",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-11-28","6.3",," 1125","0.0",,,,"5.6","1.1",,"  300","  290","12.5","19.2",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-11-29","2.9",," 0830","0.0",,,,"7.2","0.6",,"  270","  290","6.7","11.6",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-11-30","1.5",," 1921","0.0",,,,"7.2","2.8",,"  360","  360","4.5","5.8",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-01",,,,"2.3",,,,"8.9","1.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-02",,,,"3.8",,,,"15.6","8.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-03",,,,"0.0",,,,"16.1","8.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-04",,,,"0.0",,,,"8.9","2.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-05",,,,"0.0",,,,"4.4","1.7",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-06",,,,"0.0",,,,"6.7","-0.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-07",,,,"0.0",,,,"6.7","0.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-08",,,,"0.0",,,,"5.0","-2.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-09",,,,"0.0",,,,"2.8","1.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-10",,,,"0.0",,,,"5.0","0.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-11",,,,"0.0",,,,"8.3","-1.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-12",,,,"0.0",,,,"8.9","2.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-13",,,,"0.0",,,,"8.9","5.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-14",,,,"5.6",,,,"10.6","3.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-15",,,,"42.7",,,,"12.2","8.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-16",,,,"14.5",,,,"11.1","6.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-17",,,,"0.0",,,,"14.4","5.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-18",,,,"0.0",,,,"8.3","1.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-19",,,,"0.0",,,,"8.9","-1.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-20",,,,"16.3",,,,"14.4","2.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-21",,,,"4.6",,,,"17.2","10.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-22",,,,"0.3",,,,"12.2","5.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-23",,,,"0.0",,,,"10.6","2.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-24",,,,"0.0",,,,"8.9","5.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-25",,,,"0.0",,,,"7.2","0.0",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-26",,,,"0.0",,,,"8.9","-1.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-27",,,,"0.0",,,,"9.4","0.6",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-28",,,,"36.3",,,,"13.9","7.2",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-29",,,,"0.0",,,,"13.9","6.1",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-30",,,,"0.0",,,,"8.3","3.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2018-12-31",,,,"9.7",,,,"10.6","3.3",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-01","4.1",," 0255","0.0",,,,"20.0","7.2",,"  310","  230","10.3","17.4",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-02","2.1",," 2301","0.0",,,,"8.9","6.7",,"  170","  180","5.4","6.7",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-03","1.5",," 1123","0.0",,,,"10.6","3.3",,"  340","  310","7.2","9.4",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-04","1.5",," 1759","1.3",,,,"10.0","2.2",,"  140","  160","5.8","7.6",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-05","3.5",," 1455","4.6",,,,"12.2","8.3",,"  310","  330","8.1","13.4",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-06","3.4",," 1448","0.0",,,,"13.9","6.7",,"  330","  310","7.2","11.6",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-07","3.5",," 2257","0.0",,,,"6.7","3.3",,"  140","  150","8.1","9.8",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-08","2.6",," 2150","4.3",,,,"12.8","5.6",,"  310","  310","11.6","17.9",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-09","5.7",," 0202","0.0",,,,"13.3","1.1",,"  300","  300","11.6","19.2",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-10","6.8",," 0936","0.0",,,,"4.4","0.0",,"  290","  310","10.7","18.3",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-11","3.6",," 0057","0.0",,,,"5.0","-0.5",,"  330","  310","8.1","13.0",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-12","1.8",," 1450","4.3",,,,"2.2","-1.0",,"  110","  150","4.0","6.3",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-13","3.8",," 1400","16.0",,,,"1.1","-1.0",,"   40","   50","7.2","11.2",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-14","2.6",," 0917","0.0",,,,"3.3","-4.3",,"   20","  360","6.3","8.5",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-15","1.5",," 1211","0.0",,,,"5.6","-3.8",,"  330","  330","5.4","7.2",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-16","1.3",," 1902","0.0",,,,"6.1","-3.2",,"  280","  270","5.4","7.6",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-17","2.4",," 0905","0.5",,,,"4.4","1.7",,"  120","   50","5.4","6.3",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-18","0.7",," 2314","1.8",,,,"6.1","1.7",,"  330","  330","3.1","4.0",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-19","2.2",," 1952","13.2",,,,"6.7","2.8",,"  110","  110","7.2","10.7",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-20","6.2",," 1508","2.8",,,,"13.3","-6.0",,"  140","  330","13.0","21.0",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-21","6.7",," 1012","0.0",,,,"-3.8","-8.8",,"  320","  330","12.5","19.7",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-22","3.1",," 0414","0.0",,,,"0.6","-8.8",,"  180","  340","5.8","8.9",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-23","4.7",," 2239","0.0",,,,"11.1","0.6",,"  170","  180","9.4","12.5",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-24","5.7",," 1325","17.0",,,,"13.3","1.1",,"  160","  260","10.7","17.4",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-25","2.5",," 1258","0.0",,,,"7.2","-0.5",,"  270","  260","8.9","13.9",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-26","1.1",," 0937","0.0",,,,"4.4","-3.2",,"  140","  120","5.4","5.8",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-27","1.8",," 1153","0.0",,,,"11.1","-1.0",,"  180","  170","6.3","10.7",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-28","2.7",," 0105","0.0",,,,"6.1","-1.0",,"  140","  360","6.7","8.9",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-29","4.3",," 2211","6.9",,,,"6.1","-0.5",,"  300","  320","8.1","12.5",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-30","5.7",," 1922","0.0",,,,"3.9","-9.9",,"  310","  340","11.2","18.8",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-01-31",,," 0008","0.0",,,,"-4.4","-12.2",,"  300","  320","5.4","7.6",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-02-01",,,,"2.3",,,,,"-7.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-02-02",,,,"0.0",,,,"0.6","-8.9",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-02-03",,,,"0.0",,,,"7.2","-2.8",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-02-04",,," 1253","0.0",,,,"9.4","-1.1",,"  140","  140","5.4","5.4",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-02-05","1.3",," 1543","0.0",,,,"11.7","1.7",,"  310","  310","5.4","7.6",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-02-06","1.5",," 0935","1.0",,,,"11.7","3.3",,"   90","  110","4.5","6.3",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-02-07","2.0",," 2223","0.0",,,,"11.7","6.1",,"  130","  130","5.4","6.3",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-02-08","3.7",," 1310","0.0",,,,"16.1","3.3",,"  300","  300","10.3","18.3",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-02-09","4.4",," 0202","0.0",,,,"3.3","-1.0",,"  330","  300","9.8","15.2",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-02-10","2.1",," 1215","10.7",,,,"3.9","-3.8",,"  130","  130","5.8","6.7",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-02-11","2.1",," 2333","5.1",,,,"2.8","1.7",,"   60","   60","4.0","5.4",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-02-12","2.8",," 1258","11.4",,,,"5.6","2.2",,"   80","   60","6.3","8.5",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-02-13","2.7",," 0956","0.0",,,,"10.6","1.1",,"  270","  280","7.6","12.1",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-02-14","3.0",," 1057","0.0",,,,"10.0","0.0",,"  170","  130","8.1","14.3",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-02-15","4.2",," 0019","0.0",,,,"20.0","6.1",,"  170","  170","8.9","13.0",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-02-16","3.7",," 0126","0.0",,,,"11.7","2.2",,"  360","  330","7.2","11.6",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-02-17","2.4",," 1936","4.6",,,,"4.4","0.6",,"  140","  140","7.2","8.5",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-02-18","4.5",," 1540","5.6",,,,"11.1","3.3",,"  310","  300","13.4","21.9",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-02-19","3.1",," 0046","0.0",,,,"6.1","0.0",,"  330","  340","7.2","10.3",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-02-20","3.0",," 0850","21.3",,,,"3.3","0.0",,"  100","   90","6.7","8.5",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-02-21","1.7",," 0010","0.0",,,,"13.9","2.2",,"  120","  330","5.4","7.2",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-02-22","1.4",," 0136","0.0",,,,"11.7","5.0",,"  330","  330","6.7","8.9",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-02-23","2.5",," 2000","1.3",,,,"6.7","4.4",,"   80","   80","5.4","7.6",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-02-24","4.2",," 2214","14.2",,,,"16.1","4.4",,"  280","  300","12.5","18.3",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-02-25","6.1",," 0806","0.0",,,,"10.6","3.9",,"  290","  270","13.4","23.7",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-02-26","2.8",," 2105","0.0",,,,"11.1","2.8",,"  130","   20","6.3","7.6",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-02-27","3.0",," 0808","0.0",,,,"5.6","1.1",,"   90","  100","6.3","8.5",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-02-28","3.8",," 0848","0.0",,,,"7.2","4.4",,"  360","   20","8.1","11.6",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-03-01","3.3",," 0011","20.6",,,,"4.4","1.7",,"  130","  130","8.1","9.4",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-03-02","2.3",," 0330","0.0",,,,"8.3","3.3",,"  340","  360","5.4","7.2",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-03-03","2.5",," 2337","14.7",,,,"7.2","2.8",,"   70","  360","6.7","9.8",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-03-04","4.9",," 0920","0.0",,,,"5.6","0.6",,"  330","  330","9.4","13.9",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-03-05","3.9",," 2327","0.0",,,,"4.4","-1.6",,"  320","  330","9.8","17.0",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-03-06","5.3",," 0017","0.0",,,,"0.6","-4.3",,"  320","  310","8.9","13.9",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-03-07","2.1",," 1429","0.0",,,,"6.7","-3.8",,"  260","  260","7.2","12.1",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-03-08","2.1",," 1301","3.8",,,,"5.6","1.1",,"  140","  150","5.8","7.6",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-03-09","2.7",," 2350","1.3",,,,"6.1","3.3",,"  100","  100","7.6","9.8",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-03-10","2.5",," 1432","10.4",,,,"13.9","5.0",,"  130","  120","6.3","7.2",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-03-11","3.8",," 1018","0.0",,,,"17.8","8.3",,"  280","  250","7.6","12.1",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-03-12","3.6",," 0946","0.0",,,,"11.1","2.8",,"  330","  320","7.6","11.6",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-03-13","3.6",," 1556","0.0",,,,"13.3","1.1",,"  180","  180","8.1","11.6",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-03-14","5.5",," 2007","0.0",,,,"18.9","7.2",,"  170","  170","10.7","15.2",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-03-15","5.5",," 1340","0.0",,,,"26.7","12.2",,"  210","  220","10.3","18.8",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-03-16","5.7",," 0824","0.0",,,,"16.1","7.2",,"  330","  300","9.4","15.7",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-03-17","1.9",," 1051","0.0",,,,"12.2","1.7",,"  330","  310","6.7","10.3",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-03-18","1.7",," 0758","0.0",,,,"9.4","3.9",,"   40","   90","4.5","6.7",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-03-19","1.8",," 1427","0.0",,,,"10.0","2.2",,"  140","  140","6.3","7.2",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-03-20","1.9",," 2059","0.0",,,,"12.2","2.8",,"  130","  130","6.7","8.1",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-03-21","2.8",," 2344","38.1",,,,"12.2","7.8",,"   80","  300","8.1","13.0",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-03-22","6.7",," 2001","4.8",,,,"12.8","6.7",,"  300","  290","10.7","19.7",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-03-23","5.1",," 0008","0.0",,,,"12.8","3.9",,"  290","  270","11.6","21.5",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-03-24","3.0",," 1926","0.0",,,,"16.7","2.8",,"  170","  180","8.1","11.6",,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2019-03-25","3.0",," 1654","0.0",,,,"16.7","7.8",,"   10","   10","7.6","11.6",,,,,
