"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","FMTM","FMTM_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT08","WT08_ATTRIBUTES"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-04-28","5.1",",,W",,,,,,,"15.0",",,W","3.9",",,W",,,"  330",",,W","  340",",,W","10.3",",,W","15.7",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-04-29","2.5",",,W",,,,,,,"17.8",",,W","5.0",",,W",,,"  320",",,W","  320",",,W","6.3",",,W","8.5",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-04-30","2.5",",,W",,,,,,,"16.7",",,W","7.8",",,W",,,"  130",",,W","  130",",,W","6.7",",,W","7.2",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-01","2.2",",,W",,,,,,,"16.1",",,W","9.4",",,W",,,"  110",",,W","  110",",,W","7.6",",,W","8.9",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-02","2.2",",,W",,,,,,,"21.7",",,W","12.2",",,W",,,"  130",",,W","  130",",,W","6.3",",,W","7.2",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-03","4.0",",,W",,,,,,,"20.6",",,W","12.8",",,W",,,"  110",",,W","  120",",,W","8.9",",,W","10.7",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-04","1.8",",,W",,,,,,,"18.9",",,W","12.2",",,W",,,"  110",",,W","  110",",,W","7.6",",,W","9.4",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-05","2.6",",,W",,,,,,,"18.3",",,W","15.0",",,W",,,"  360",",,W","  350",",,W","5.8",",,W","9.4",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-06","3.9",",,W",,,,,,,"15.6",",,W","11.1",",,W",,,"   80",",,W","   90",",,W","7.2",",,W","10.7",",,W","    1",",,W",,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-07","5.8",",,W",,,,,,,"12.2",",,W","8.9",",,W",,,,,,,,,,,"    1",",,W",,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-08","5.2",",,W",,,,,,,"13.9",",,W","8.3",",,W",,,"   30",",,W","   20",",,W","8.9",",,W","13.9",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-09","3.4",",,W",,,,,,,"19.4",",,W","9.4",",,W",,,"  360",",,W","   10",",,W","8.9",",,W","12.5",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-10","4.1",",,W",,,,,,,"21.1",",,W","12.2",",,W",,,"  360",",,W","  360",",,W","8.9",",,W","12.5",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-11","3.5",",,W",,,,,,,"20.6",",,W","13.9",",,W",,,"   10",",,W","   10",",,W","8.1",",,W","12.5",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-12","3.1",",,W",,,,,,,"21.7",",,W","14.4",",,W",,,"  360",",,W","  350",",,W","6.7",",,W","9.8",",,W",,,,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-13","2.4",",,W",,,,,,,"23.3",",,W","16.7",",,W",,,"   50",",,W","   50",",,W","6.3",",,W","8.5",",,W","    1",",,W",,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-14","1.4",",,W",,,,,,,"20.0",",,W","17.2",",,W",,,"  100",",,W","  110",",,W","4.0",",,W","5.4",",,W","    1",",,W","    1",",,W",,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-15","2.4",",,W",,,,,,,"22.2",",,W","17.2",",,W",,,"  130",",,W","  170",",,W","5.8",",,W","6.7",",,W","    1",",,W","    1",",,W",,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-16","2.3",",,W",,,,,,,"26.7",",,W","16.7",",,W",,,"  300",",,W","  290",",,W","7.6",",,W","14.8",",,W","    1",",,W",,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-17","3.5",",,W",,,,,,,"27.8",",,W","15.6",",,W",,,"  260",",,W","  240",",,W","7.2",",,W","11.6",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-18","3.6",",,W",,,,,,,"20.0",",,W","13.9",",,W",,,"  170",",,W","  160",",,W","6.7",",,W","9.8",",,W",,,,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-19","2.7",",,W",,,,,,,"28.3",",,W","16.1",",,W",,,"  150",",,W","  270",",,W","6.7",",,W","10.3",",,W",,,,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-20","2.6",",,W",,,,,,,"29.4",",,W","18.3",",,W",,,"  160",",,W","  180",",,W","7.2",",,W","9.8",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-21","3.1",",,W",,,,,,,"31.7",",,W","22.2",",,W",,,"  120",",,W","  210",",,W","6.3",",,W","10.3",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-22","3.4",",,W",,,,,,,"29.4",",,W","21.1",",,W",,,"  320",",,W","  320",",,W","9.4",",,W","13.0",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-23","3.1",",,W",,,,,,,"22.8",",,W","17.8",",,W",,,"  330",",,W","  330",",,W","7.6",",,W","10.7",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-24","3.4",",,W",,,,,,,"17.8",",,W","15.6",",,W",,,"   90",",,W","   80",",,W","8.9",",,W","13.9",",,W","    1",",,W",,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-25","4.5",",,W",,,,,,,"21.1",",,W","15.0",",,W",,,"  120",",,W","  120",",,W","6.7",",,W","10.3",",,W",,,,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-26","3.0",",,W",,,,,,,"21.7",",,W","15.0",",,W",,,"  130",",,W","  140",",,W","5.4",",,W","6.7",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-27","4.2",",,W",,,,,,,"25.0",",,W","17.8",",,W",,,"  160",",,W","  250",",,W","9.4",",,W","15.7",",,W","    1",",,W",,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-28","2.7",",,W",,,,,,,"26.1",",,W","18.3",",,W",,,"  300",",,W","  280",",,W","6.7",",,W","11.2",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-29","2.1",",,W",,,,,,,"25.6",",,W","17.2",",,W",,,"  130",",,W","  130",",,W","5.8",",,W","6.3",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-30","3.2",",,W",,,,,,,"28.9",",,W","18.3",",,W",,,"  170",",,W","  160",",,W","7.6",",,W","10.7",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-05-31","1.8",",,W",,,,,,,"31.7",",,W","21.1",",,W",,,"  130",",,W","  190",",,W","5.8",",,W","6.3",",,W",,,,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-06-01","1.4",",,W",,,,,,,"33.9",",,W","23.3",",,W",,,"  100",",,W","  270",",,W","5.4",",,W","7.2",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-06-02","1.9",",,W",,,,,,,"26.7",",,W","21.1",",,W",,,"  260",",,W","  260",",,W","8.9",",,W","14.8",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-06-03","3.0",",,W",,,,,,,"26.7",",,W","18.3",",,W",,,"  330",",,W","  310",",,W","7.2",",,W","9.8",",,W","    1",",,W",,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-06-04","2.0",",,W",,,,,,,"27.2",",,W","16.1",",,W",,,"  170",",,W","  180",",,W","7.2",",,W","13.4",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-06-05","3.6",",,W",,,,,,,"24.4",",,W","17.8",",,W",,,"  120",",,W","   60",",,W","6.7",",,W","10.7",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-06-06","3.8",",,W",,,,,,,"25.6",",,W","15.0",",,W",,,"  160",",,W","  140",",,W","8.1",",,W","12.1",",,W",,,,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-06-08","2.7",",,W",,,,,,,"27.8",",,W","20.0",",,W",,,"  140",",,W","  170",",,W","7.2",",,W","11.6",",,W","    1",",,W",,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-06-09","4.3",",,W",,,,,,,"27.8",",,W","20.0",",,W",,,"  290",",,W","  270",",,W","8.9",",,W","16.1",",,W","    1",",,W",,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-06-10","2.1",",,W",,,,,,,"26.1",",,W","15.6",",,W",,,"  170",",,W","  170",",,W","6.3",",,W","8.5",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-06-11","1.7",",,W",,,,,,,"22.2",",,W","18.9",",,W",,,"  240",",,W","  230",",,W","4.0",",,W","7.2",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-06-12","2.7",",,W",,,,,,,"25.6",",,W","19.4",",,W",,,"  130",",,W","  140",",,W","7.2",",,W","8.9",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-06-13","1.7",",,W",,,,,,,"30.6",",,W","21.7",",,W",,,"  130",",,W","  130",",,W","5.8",",,W","6.7",",,W","    1",",,W","    1",",,W",,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-06-14","1.8",",,W",,,,,,,"26.1",",,W","20.0",",,W",,,"   50",",,W","   30",",,W","9.4",",,W","13.9",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-06-15","3.0",",,W",,,,,,,"29.4",",,W","20.0",",,W",,,"  130",",,W","  140",",,W","8.1",",,W","11.2",",,W","    1",",,W",,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-06-16","4.9",",,W",,,,,,,"26.7",",,W","21.1",",,W",,,"  130",",,W","  170",",,W","9.8",",,W","13.9",",,W","    1",",,W",,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-06-17","3.4",",,W",,,,,,,"35.0",",,W","21.7",",,W",,,"  320",",,W","  290",",,W","7.6",",,W","11.6",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-06-18","5.2",",,W",,,,,,,"25.6",",,W","20.6",",,W",,,"  330",",,W","  330",",,W","11.2",",,W","15.7",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-06-19","4.8",",,W",,,,,,,"25.0",",,W","15.6",",,W",,,"  330",",,W","  340",",,W","9.8",",,W","14.3",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-06-20","2.3",",,W",,,,,,,"25.6",",,W","14.4",",,W",,,"  120",",,W","  120",",,W","5.8",",,W","6.7",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-06-21","2.3",",,W",,,,,,,"26.7",",,W","17.8",",,W",,,"  130",",,W","  130",",,W","7.2",",,W","8.5",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-06-22","3.1",",,W",,,,,,,"28.3",",,W","20.0",",,W",,,"  110",",,W","  100",",,W","9.4",",,W","12.1",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-06-23","2.6",",,W",,,,,,,"22.2",",,W","17.8",",,W",,,"  100",",,W","   80",",,W","6.7",",,W","9.4",",,W","    1",",,W",,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-06-24","1.7",",,W",,,,,,,"25.0",",,W","17.2",",,W",,,"  130",",,W","  140",",,W","4.5",",,W","5.8",",,W","    1",",,W",,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-06-25","3.0",",,W",,,,,,,"28.3",",,W","19.4",",,W",,,"  120",",,W","  120",",,W","6.7",",,W","8.5",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-06-26","4.6",",,W",,,,,,,"29.4",",,W","21.1",",,W",,,"  170",",,W","  160",",,W","9.4",",,W","13.4",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-06-27","2.6",",,W",,,,,,,"27.8",",,W","22.2",",,W",,,"  330",",,W","  160",",,W","5.8",",,W","8.9",",,W","    1",",,W",,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-06-28","3.3",",,W",,,,,,,"26.1",",,W","18.9",",,W",,,"  360",",,W","  350",",,W","7.2",",,W","10.3",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-06-29","3.2",",,W",,,,,,,"27.8",",,W","17.8",",,W",,,"  170",",,W","  160",",,W","7.6",",,W","10.7",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-06-30","2.3",",,W",,,,,,,"30.0",",,W","21.1",",,W",,,"  120",",,W","  110",",,W","4.0",",,W","5.8",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-07-01","3.9",",,W",,,,,,,"33.3",",,W","23.3",",,W",,,"  170",",,W","  170",",,W","8.1",",,W","13.4",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-07-02","3.5",",,W",,,,,,,"31.1",",,W","23.3",",,W",,,"  300",",,W","  310",",,W","14.3",",,W","23.7",",,W","    1",",,W",,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-07-03","1.7",",,W",,,,,,,"30.0",",,W","22.2",",,W",,,"  210",",,W","  190",",,W","6.7",",,W","13.0",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-07-04","2.1",",,W",,,,,,,"27.8",",,W","21.7",",,W",,,"  120",",,W","   30",",,W","5.4",",,W","7.2",",,W",,,,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-07-05","2.9",",,W",,,,,,,"28.3",",,W","22.8",",,W",,,"  130",",,W","  130",",,W","12.5",",,W","14.8",",,W","    1",",,W","    1",",,W",,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-07-06","2.2",",,W",,,,,,,"32.2",",,W","23.9",",,W",,,"  350",",,W","  260",",,W","5.8",",,W","8.1",",,W","    1",",,W",,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-07-07","2.7",",,W",,,,,,,"26.7",",,W","22.8",",,W",,,"   20",",,W","   20",",,W","6.7",",,W","9.8",",,W","    1",",,W",,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-07-08","3.0",",,W",,,,,,,"27.8",",,W","22.2",",,W",,,"  120",",,W","  120",",,W","6.3",",,W","7.2",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-07-09","2.9",",,W",,,,,,,"26.1",",,W","21.7",",,W",,,"  120",",,W","   10",",,W","7.6",",,W","9.8",",,W","    1",",,W","    1",",,W",,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-07-10","3.0",",,W",,,,,,,"26.7",",,W","20.0",",,W",,,"  130",",,W","  130",",,W","6.3",",,W","7.6",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-07-11","1.9",",,W",,,,,,,"27.2",",,W","17.8",",,W",,,"  150",",,W","  150",",,W","6.3",",,W","7.6",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-07-12","2.9",",,W",,,,,,,"32.2",",,W","21.7",",,W",,,"   10",",,W","  250",",,W","9.4",",,W","18.3",",,W","    1",",,W",,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-07-13","2.7",",,W",,,,,,,"30.6",",,W","21.7",",,W",,,"  160",",,W","  170",",,W","5.8",",,W","7.6",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-07-14","2.2",",,W",,,,,,,"31.1",",,W","22.8",",,W",,,"  330",",,W","  270",",,W","6.3",",,W","8.5",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-07-15","2.0",",,W",,,,,,,"29.4",",,W","22.2",",,W",,,"  120",",,W","  130",",,W","6.7",",,W","7.6",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-07-16","1.9",",,W",,,,,,,"28.9",",,W","21.7",",,W",,,"  320",",,W","  300",",,W","8.9",",,W","12.5",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-07-17","1.7",",,W",,,,,,,"28.3",",,W","21.7",",,W",,,"  160",",,W","  170",",,W","5.4",",,W","7.2",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-07-18","2.6",",,W",,,,,,,"31.7",",,W","24.4",",,W",,,"  170",",,W","  170",",,W","8.9",",,W","12.5",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-07-19","1.5",",,W",,,,,,,"32.2",",,W","23.9",",,W",,,"  280",",,W","  240",",,W","4.5",",,W","6.7",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-07-20","3.0",",,W",,,,,,,"32.8",",,W","23.3",",,W",,,"  180",",,W","  170",",,W","7.6",",,W","10.3",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-07-21","2.8",",,W",,,,,,,"33.9",",,W","25.6",",,W",,,"  180",",,W","  250",",,W","6.3",",,W","13.0",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-07-22","2.5",",,W",,,,,,,"33.9",",,W","25.6",",,W",,,"  170",",,W","  170",",,W","7.2",",,W","9.8",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-07-23","2.1",",,W",,,,,,,"33.9",",,W","25.0",",,W",,,"  300",",,W","  290",",,W","8.1",",,W","13.0",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-07-24","2.8",",,W",,,,,,,"32.8",",,W","23.3",",,W",,,"  170",",,W","  150",",,W","7.2",",,W","9.8",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-07-26","1.7",",,W",,,,,,,"26.1",",,W",,,,,"   30",",,W","   30",",,W","3.6",",,W","4.9",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-07-27","1.8",",,W",,,,,,,"30.0",",,W","23.3",",,W",,,"  160",",,W","  170",",,W","6.3",",,W","7.6",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-07-28","1.9",",,W",,,,,,,"32.2",",,W","23.3",",,W",,,"  270",",,W","  280",",,W","9.4",",,W","14.3",",,W","    1",",,W",,,,,,,"    1",",,W"
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-07-29","1.6",",,W",,,,,,,"30.0",",,W","22.8",",,W",,,"  350",",,W","  310",",,W","8.1",",,W","11.6",",,W","    1",",,W",,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-07-30","2.4",",,W",,,,,,,"30.6",",,W","23.3",",,W",,,"  130",",,W","  120",",,W","6.3",",,W","8.9",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-07-31","2.2",",,W",,,,,,,"30.0",",,W","22.2",",,W",,,"  160",",,W","  170",",,W","6.3",",,W","8.1",",,W","    1",",,W",,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-08-01","2.3",",,W",,,,,,,"30.0",",,W","22.8",",,W",,,"  320",",,W","  340",",,W","5.4",",,W","7.6",",,W",,,,,,,,,,
"USW00013752","ANNAPOLIS UNITED STATES NAVAL ACADEMY ASOS, MD US","38.9913","-76.4891","1.8","2022-08-02","1.9",",,W",,,,,,,"32.8",",,W","23.9",",,W",,,"  310",",,W","  300",",,W","5.4",",,W","8.1",",,W",,,,,,,,,,
